User_ID,Subscription_Tier,Num_Logins,Num_Searches,Num_Card_Views,Num_API_Calls,Num_Exports,Num_Emails_Sent,Churned
USER_37204,Pro,7,23,57,89,2,0,0
USER_37205,Enterprise,20,66,158,2457,14,0,0
USER_37206,Enterprise,21,52,154,2511,10,30,0
USER_37207,Enterprise,24,58,135,2469,4,34,0
USER_37208,Pro,12,23,46,102,2,4,0
USER_37209,Pro,8,22,43,108,4,6,0
USER_37210,Enterprise,23,72,152,2540,10,31,0
USER_37211,Enterprise,21,57,151,2518,12,31,0
USER_37212,Pro,8,25,46,102,0,4,0
USER_37213,Enterprise,14,66,132,2523,12,31,0
USER_37214,Pro,2,28,56,100,0,3,0
USER_37215,Pro,10,26,52,94,1,2,1
USER_37216,Pro,6,23,50,112,5,0,0
USER_37217,Pro,6,21,62,120,2,2,0
USER_37218,Pro,9,27,55,103,0,11,0
USER_37219,Pro,7,22,51,104,2,4,0
USER_37220,Pro,6,28,46,90,3,8,0
USER_37221,Pro,3,0,51,86,2,8,0
USER_37222,Pro,0,24,54,93,1,4,0
USER_37223,Enterprise,27,65,165,2537,13,37,0
USER_37224,Pro,8,29,56,0,2,3,1
USER_37225,Enterprise,23,58,140,2515,10,34,0
USER_37226,Pro,8,30,50,102,3,1,0
USER_37227,Enterprise,19,62,146,2453,9,30,0
USER_37228,Pro,2,24,47,107,4,5,0
USER_37229,Enterprise,27,57,151,2420,11,29,0
USER_37230,Pro,7,21,45,100,2,3,0
USER_37231,Pro,5,26,49,110,2,5,0
USER_37232,Pro,7,40,46,97,1,4,0
USER_37233,Enterprise,15,59,151,2550,4,29,0
USER_37234,Enterprise,15,61,154,2470,7,0,0
USER_37235,Pro,8,23,50,97,0,5,0
USER_37236,Pro,10,18,51,89,4,4,0
USER_37237,Enterprise,17,67,139,2451,5,26,0
USER_37238,Enterprise,16,0,0,2474,10,0,0
USER_37239,Pro,7,30,53,90,3,6,0
USER_37240,Enterprise,16,59,0,2540,13,0,0
USER_37241,Pro,10,0,0,110,1,0,0
USER_37242,Enterprise,27,61,147,2574,8,27,0
USER_37243,Enterprise,19,69,138,2522,8,32,0
USER_37244,Pro,5,27,62,115,6,9,0
USER_37245,Pro,5,30,56,103,1,3,0
USER_37246,Pro,9,21,51,96,3,5,0
USER_37247,Pro,8,23,52,95,1,11,0
USER_37248,Enterprise,19,61,141,2515,11,39,0
USER_37249,Enterprise,20,56,133,2541,12,33,0
USER_37250,Pro,16,25,49,93,0,3,0
USER_37251,Enterprise,29,69,179,2545,20,32,0
USER_37252,Pro,7,29,50,98,1,1,0
USER_37253,Enterprise,19,55,139,2492,14,34,0
USER_37254,Enterprise,15,57,158,2484,10,24,0
USER_37255,Enterprise,17,65,150,2541,8,35,0
USER_37256,Pro,8,18,0,98,3,4,0
USER_37257,Pro,7,26,42,96,1,6,0
USER_37258,Pro,8,22,52,94,1,6,0
USER_37259,Pro,6,26,45,98,2,2,0
USER_37260,Pro,9,29,45,92,1,2,0
USER_37261,Enterprise,15,58,126,2489,4,29,0
USER_37262,Pro,0,25,36,104,1,6,0
USER_37263,Pro,7,30,50,103,1,3,1
USER_37264,Pro,0,24,57,87,0,3,0
USER_37265,Pro,10,34,50,95,2,5,0
USER_37266,Pro,8,25,51,94,1,0,1
USER_37267,Pro,6,0,53,97,4,2,0
USER_37268,Pro,0,0,46,100,3,5,1
USER_37269,Pro,7,21,38,104,0,8,0
USER_37270,Pro,5,19,58,106,6,5,0
USER_37271,Pro,6,25,53,87,2,0,1
USER_37272,Enterprise,25,45,154,2476,15,29,0
USER_37273,Enterprise,15,49,174,2351,7,37,0
USER_37274,Pro,13,26,60,0,2,4,0
USER_37275,Pro,4,21,37,0,2,3,1
USER_37276,Enterprise,31,55,0,2576,11,46,0
USER_37277,Pro,9,26,53,103,2,3,0
USER_37278,Pro,10,22,52,110,3,0,0
USER_37279,Pro,7,20,45,98,1,4,0
USER_37280,Enterprise,23,64,143,2552,4,30,0
USER_37281,Enterprise,13,67,181,2570,10,38,0
USER_37282,Pro,6,13,40,107,0,2,0
USER_37283,Pro,6,26,43,86,2,0,0
USER_37284,Pro,6,26,44,95,0,5,0
USER_37285,Enterprise,11,57,151,2483,12,22,0
USER_37286,Enterprise,19,55,123,2497,0,21,0
USER_37287,Pro,10,27,59,115,1,2,1
USER_37288,Enterprise,24,71,173,2495,9,30,0
USER_37289,Pro,8,27,50,106,1,1,0
USER_37290,Pro,0,29,51,93,2,9,0
USER_37291,Pro,7,23,51,101,3,5,0
USER_37292,Pro,7,22,44,102,3,2,0
USER_37293,Pro,8,18,65,99,3,3,0
USER_37294,Enterprise,23,57,136,2491,10,36,1
USER_37295,Pro,11,21,0,87,4,3,0
USER_37296,Pro,7,19,44,79,2,4,1
USER_37297,Pro,6,23,49,80,6,2,0
USER_37298,Pro,11,33,47,114,2,5,0
USER_37299,Pro,6,23,45,120,2,6,0
USER_37300,Pro,8,23,49,74,1,9,0
USER_37301,Pro,7,35,0,103,4,6,0
USER_37302,Pro,8,0,48,101,4,6,0
USER_37303,Pro,9,26,51,103,1,4,0
USER_37304,Pro,11,33,58,77,1,4,0
USER_37305,Pro,8,24,55,93,1,5,0
USER_37306,Pro,9,22,52,95,1,5,0
USER_37307,Pro,5,22,43,94,3,8,0
USER_37308,Enterprise,0,43,159,2516,7,30,0
USER_37309,Enterprise,22,70,153,0,9,19,0
USER_37310,Enterprise,20,77,163,2545,7,34,0
USER_37311,Pro,7,23,48,113,1,2,0
USER_37312,Pro,15,29,42,97,3,4,0
USER_37313,Enterprise,23,62,150,2568,11,18,0
USER_37314,Pro,9,21,52,112,0,6,0
USER_37315,Pro,6,31,50,117,3,5,0
USER_37316,Enterprise,15,44,146,2430,12,35,0
USER_37317,Pro,5,25,50,100,0,4,1
USER_37318,Pro,10,24,43,95,0,4,0
USER_37319,Enterprise,23,66,161,2569,5,23,0
USER_37320,Enterprise,16,47,154,2524,8,32,0
USER_37321,Enterprise,12,53,148,2457,0,29,0
USER_37322,Pro,6,17,53,101,2,6,0
USER_37323,Enterprise,17,0,136,2427,10,32,0
USER_37324,Enterprise,19,56,150,2452,12,37,0
USER_37325,Enterprise,26,55,137,2440,3,26,0
USER_37326,Enterprise,14,47,164,2440,7,24,0
USER_37327,Pro,9,26,48,105,3,6,0
USER_37328,Pro,5,27,48,91,0,3,0
USER_37329,Enterprise,20,63,170,2499,12,27,0
USER_37330,Pro,6,20,50,99,2,6,0
USER_37331,Pro,6,32,56,110,2,2,0
USER_37332,Enterprise,20,65,152,2502,12,32,0
USER_37333,Pro,7,20,49,91,1,6,0
USER_37334,Pro,11,25,48,101,3,7,0
USER_37335,Pro,8,25,47,97,4,5,0
USER_37336,Pro,6,28,49,103,3,4,0
USER_37337,Pro,11,27,51,100,1,4,0
USER_37338,Enterprise,15,52,136,2509,11,30,1
USER_37339,Pro,9,39,47,0,3,3,0
USER_37340,Pro,9,19,40,102,3,6,0
USER_37341,Enterprise,18,54,143,2491,8,30,0
USER_37342,Pro,5,21,40,87,0,3,0
USER_37343,Pro,11,20,40,101,2,0,0
USER_37344,Enterprise,16,61,154,2465,13,26,0
USER_37345,Pro,6,25,40,113,2,6,0
USER_37346,Enterprise,24,49,0,2427,9,24,0
USER_37347,Enterprise,16,0,157,2388,11,29,0
USER_37348,Enterprise,22,52,150,2505,7,27,0
USER_37349,Pro,14,27,52,82,1,7,0
USER_37350,Pro,9,35,42,99,5,3,0
USER_37351,Pro,7,20,59,101,2,7,1
USER_37352,Enterprise,11,73,142,2558,8,34,0
USER_37353,Enterprise,0,57,142,2558,5,27,0
USER_37354,Enterprise,20,59,155,2510,10,25,0
USER_37355,Pro,0,24,51,88,2,11,0
USER_37356,Pro,7,27,48,108,3,8,0
USER_37357,Pro,8,27,55,98,0,3,0
USER_37358,Pro,4,19,46,110,2,5,0
USER_37359,Enterprise,23,57,144,2453,13,26,0
USER_37360,Pro,7,19,54,90,2,3,0
USER_37361,Pro,13,27,36,86,1,5,0
USER_37362,Enterprise,26,61,168,2544,11,0,0
USER_37363,Pro,6,27,50,100,0,2,0
USER_37364,Enterprise,20,74,151,2564,4,20,0
USER_37365,Pro,0,33,0,94,1,5,0
USER_37366,Enterprise,26,40,155,2551,7,22,0
USER_37367,Pro,8,27,55,110,5,2,0
USER_37368,Pro,8,28,63,110,1,5,0
USER_37369,Pro,7,32,51,111,1,5,0
USER_37370,Enterprise,16,59,156,2535,6,30,0
USER_37371,Pro,12,21,40,128,3,5,0
USER_37372,Pro,5,23,46,115,1,6,0
USER_37373,Enterprise,19,54,153,2600,10,32,0
USER_37374,Pro,4,25,47,123,0,7,0
USER_37375,Enterprise,8,52,169,2527,10,32,0
USER_37376,Pro,0,20,41,97,6,0,0
USER_37377,Pro,6,20,42,94,3,5,0
USER_37378,Pro,5,23,45,96,1,5,0
USER_37379,Pro,6,28,0,93,6,4,0
USER_37380,Pro,5,29,53,92,2,3,0
USER_37381,Pro,0,38,44,113,4,1,0
USER_37382,Pro,12,26,39,95,0,4,0
USER_37383,Pro,8,33,47,97,2,8,0
USER_37384,Pro,4,30,45,105,3,4,0
USER_37385,Pro,9,25,54,109,0,7,0
USER_37386,Pro,10,32,59,99,0,4,0
USER_37387,Enterprise,15,69,141,2561,12,26,0
USER_37388,Pro,9,25,48,0,2,0,0
USER_37389,Pro,9,25,33,81,0,4,0
USER_37390,Pro,3,23,44,97,0,10,0
USER_37391,Enterprise,26,55,178,2468,8,21,0
USER_37392,Pro,5,21,49,93,3,6,0
USER_37393,Pro,10,26,50,99,2,4,0
USER_37394,Enterprise,18,65,152,2580,13,40,0
USER_37395,Pro,13,24,43,93,1,4,0
USER_37396,Pro,5,27,43,99,2,3,0
USER_37397,Enterprise,32,70,147,2589,0,37,0
USER_37398,Pro,9,22,47,120,2,3,0
USER_37399,Pro,1,23,53,96,0,2,0
USER_37400,Pro,7,14,49,91,1,5,0
USER_37401,Pro,7,32,46,117,3,8,0
USER_37402,Pro,8,0,59,113,1,2,1
USER_37403,Pro,6,24,49,123,0,6,0
USER_37404,Pro,0,0,53,88,3,7,0
USER_37405,Pro,6,32,60,90,1,8,0
USER_37406,Enterprise,20,61,145,2495,13,30,0
USER_37407,Enterprise,24,64,170,2410,8,31,0
USER_37408,Pro,9,40,0,102,2,2,0
USER_37409,Pro,6,28,0,103,4,9,0
USER_37410,Pro,6,34,47,109,2,5,0
USER_37411,Pro,7,25,52,101,3,7,0
USER_37412,Enterprise,24,42,173,2473,14,33,0
USER_37413,Enterprise,21,58,168,2453,6,28,0
USER_37414,Pro,10,26,54,102,3,0,0
USER_37415,Pro,9,24,52,97,3,3,1
USER_37416,Enterprise,11,60,142,2534,11,38,0
USER_37417,Enterprise,24,50,137,2490,9,33,0
USER_37418,Pro,9,30,46,93,1,2,0
USER_37419,Pro,5,26,42,77,3,7,0
USER_37420,Pro,0,24,55,91,1,7,0
USER_37421,Enterprise,24,58,0,2461,9,29,0
USER_37422,Pro,0,19,51,94,4,4,0
USER_37423,Enterprise,20,70,151,2443,10,29,0
USER_37424,Pro,9,21,46,101,1,7,0
USER_37425,Enterprise,16,54,154,2487,10,33,0
USER_37426,Pro,10,27,50,113,1,4,0
USER_37427,Pro,17,29,0,98,4,10,0
USER_37428,Pro,6,34,44,116,4,3,0
USER_37429,Pro,10,25,44,96,2,5,0
USER_37430,Pro,12,35,55,98,4,3,0
USER_37431,Pro,6,27,56,88,1,4,0
USER_37432,Pro,7,26,58,91,3,0,1
USER_37433,Pro,5,22,33,117,1,6,0
USER_37434,Pro,10,28,59,94,1,7,0
USER_37435,Pro,11,30,45,86,0,5,0
USER_37436,Pro,9,26,52,87,3,6,0
USER_37437,Pro,14,33,59,106,4,4,0
USER_37438,Pro,5,11,37,126,2,4,0
USER_37439,Pro,6,26,49,107,3,4,0
USER_37440,Pro,3,25,52,105,2,5,0
USER_37441,Pro,11,26,46,100,0,4,0
USER_37442,Pro,6,24,44,114,0,5,0
USER_37443,Pro,9,21,53,88,0,6,0
USER_37444,Pro,10,22,50,91,1,10,0
USER_37445,Pro,8,21,55,102,0,4,0
USER_37446,Enterprise,16,76,156,2440,11,29,0
USER_37447,Pro,5,30,52,104,3,3,0
USER_37448,Pro,9,0,40,87,1,3,0
USER_37449,Pro,6,23,60,89,3,5,0
USER_37450,Enterprise,16,76,160,2511,15,25,0
USER_37451,Pro,9,22,48,111,3,1,1
USER_37452,Enterprise,0,56,152,2441,6,34,0
USER_37453,Enterprise,27,52,156,2493,12,22,1
USER_37454,Enterprise,24,58,142,2535,13,31,0
USER_37455,Enterprise,20,51,144,2401,8,25,0
USER_37456,Pro,4,19,51,103,4,3,0
USER_37457,Pro,14,33,55,117,4,4,0
USER_37458,Enterprise,20,64,150,2492,10,20,0
USER_37459,Enterprise,21,62,160,2505,10,34,0
USER_37460,Pro,7,27,56,109,1,5,0
USER_37461,Pro,0,28,51,104,2,4,0
USER_37462,Enterprise,19,57,0,2503,10,35,0
USER_37463,Pro,6,25,59,107,0,4,1
USER_37464,Pro,8,34,33,91,4,5,0
USER_37465,Pro,6,34,63,94,4,9,0
USER_37466,Pro,9,23,39,92,0,4,0
USER_37467,Pro,7,29,47,0,0,3,0
USER_37468,Enterprise,21,55,160,2491,9,25,0
USER_37469,Pro,7,26,38,120,1,3,0
USER_37470,Enterprise,23,67,141,2497,9,35,0
USER_37471,Enterprise,21,67,144,2508,7,28,0
USER_37472,Enterprise,17,62,152,2558,16,26,0
USER_37473,Enterprise,12,53,134,2399,5,31,0
USER_37474,Pro,7,22,55,111,3,5,0
USER_37475,Pro,5,27,54,104,1,3,0
USER_37476,Enterprise,23,0,0,2583,8,31,0
USER_37477,Pro,10,0,43,100,3,2,0
USER_37478,Pro,8,27,49,96,0,5,0
USER_37479,Pro,0,37,51,100,4,1,0
USER_37480,Pro,9,20,53,90,2,7,0
USER_37481,Enterprise,23,56,132,2536,8,27,0
USER_37482,Pro,6,21,59,89,4,1,0
USER_37483,Enterprise,22,80,154,2474,12,31,0
USER_37484,Pro,6,32,53,102,4,3,0
USER_37485,Pro,8,25,48,96,2,2,1
USER_37486,Pro,9,26,44,108,1,5,0
USER_37487,Enterprise,24,0,0,2378,9,25,0
USER_37488,Pro,5,30,63,111,2,3,0
USER_37489,Enterprise,32,60,176,2567,17,28,0
USER_37490,Enterprise,28,63,170,2490,9,32,0
USER_37491,Pro,6,25,45,101,4,4,0
USER_37492,Enterprise,18,74,141,2509,7,42,0
USER_37493,Pro,0,0,50,110,1,2,1
USER_37494,Pro,10,35,53,109,2,7,1
USER_37495,Pro,12,24,47,104,2,6,0
USER_37496,Pro,4,25,49,96,2,5,0
USER_37497,Pro,7,37,52,106,2,1,0
USER_37498,Pro,5,31,44,93,4,5,0
USER_37499,Enterprise,15,69,150,2524,9,34,0
USER_37500,Pro,9,16,54,88,0,7,0
USER_37501,Pro,7,25,58,95,0,4,1
USER_37502,Pro,8,23,69,126,1,6,0
USER_37503,Pro,9,19,49,0,1,6,0
USER_37504,Pro,2,26,56,105,1,3,0
USER_37505,Pro,6,0,49,100,0,3,0
USER_37506,Enterprise,22,49,137,2408,11,41,0
USER_37507,Pro,5,19,56,104,0,2,0
USER_37508,Pro,8,31,61,113,2,3,0
USER_37509,Pro,7,19,53,97,2,2,0
USER_37510,Pro,8,24,64,106,1,6,0
USER_37511,Enterprise,0,62,145,2502,10,24,0
USER_37512,Enterprise,14,62,163,2571,7,34,0
USER_37513,Enterprise,19,57,128,2485,13,28,0
USER_37514,Pro,5,29,53,104,1,7,0
USER_37515,Pro,12,26,43,99,0,3,0
USER_37516,Pro,11,29,54,79,1,7,0
USER_37517,Pro,10,26,48,100,1,4,0
USER_37518,Pro,4,34,49,83,5,4,0
USER_37519,Pro,13,27,42,102,5,3,0
USER_37520,Pro,9,20,58,107,2,6,0
USER_37521,Pro,8,21,56,98,1,2,0
USER_37522,Pro,5,15,51,100,3,8,0
USER_37523,Enterprise,18,56,139,2541,12,34,0
USER_37524,Pro,6,26,55,99,0,8,0
USER_37525,Pro,0,14,42,113,3,5,0
USER_37526,Pro,13,21,56,98,2,8,0
USER_37527,Pro,10,21,48,107,2,9,0
USER_37528,Pro,8,25,60,80,2,4,0
USER_37529,Pro,5,29,0,104,2,5,0
USER_37530,Pro,4,23,48,96,1,7,0
USER_37531,Pro,9,21,62,108,2,2,0
USER_37532,Pro,9,23,45,115,3,5,0
USER_37533,Enterprise,0,55,142,2497,8,34,0
USER_37534,Pro,11,21,53,109,2,2,0
USER_37535,Pro,12,28,59,102,2,10,0
USER_37536,Pro,7,22,40,103,1,8,0
USER_37537,Pro,8,23,51,96,1,8,0
USER_37538,Pro,12,26,55,79,2,6,0
USER_37539,Pro,3,25,54,98,3,4,0
USER_37540,Enterprise,20,60,159,2495,9,27,0
USER_37541,Pro,6,30,67,94,1,6,0
USER_37542,Pro,5,24,55,104,2,5,1
USER_37543,Pro,10,23,47,102,2,1,0
USER_37544,Pro,7,26,46,106,0,5,0
USER_37545,Enterprise,31,66,154,2479,5,32,0
USER_37546,Pro,7,21,59,87,2,7,0
USER_37547,Pro,7,22,54,82,4,3,0
USER_37548,Enterprise,21,39,150,0,15,26,0
USER_37549,Enterprise,22,46,135,2464,6,36,0
USER_37550,Pro,9,27,43,109,0,3,0
USER_37551,Pro,7,31,47,107,4,3,0
USER_37552,Enterprise,18,63,136,2509,13,22,0
USER_37553,Enterprise,27,0,161,2543,8,35,1
USER_37554,Pro,8,29,50,94,2,5,0
USER_37555,Pro,13,22,53,99,0,4,0
USER_37556,Pro,8,31,44,104,5,6,0
USER_37557,Pro,9,24,52,87,2,0,0
USER_37558,Pro,7,19,55,0,3,5,0
USER_37559,Pro,8,21,45,98,1,4,0
USER_37560,Pro,6,27,0,104,0,4,1
USER_37561,Pro,7,31,46,89,1,4,0
USER_37562,Pro,13,20,50,88,3,4,0
USER_37563,Pro,7,0,47,107,4,3,1
USER_37564,Enterprise,17,71,0,2516,11,25,0
USER_37565,Enterprise,24,62,134,2614,12,37,0
USER_37566,Enterprise,26,69,164,2563,9,37,0
USER_37567,Pro,7,21,53,94,1,7,0
USER_37568,Pro,10,0,46,0,3,5,0
USER_37569,Enterprise,24,0,134,2500,8,27,0
USER_37570,Enterprise,11,70,163,2438,7,30,0
USER_37571,Enterprise,22,68,149,2488,8,23,0
USER_37572,Pro,14,20,0,85,4,6,0
USER_37573,Pro,11,13,0,110,3,0,0
USER_37574,Enterprise,20,57,151,2504,10,28,0
USER_37575,Enterprise,26,48,0,2425,9,21,0
USER_37576,Enterprise,20,55,0,2442,6,34,0
USER_37577,Pro,6,28,58,114,2,5,0
USER_37578,Pro,7,20,49,93,0,5,0
USER_37579,Pro,10,26,59,104,1,2,1
USER_37580,Enterprise,19,66,152,2536,13,24,0
USER_37581,Enterprise,25,70,158,2487,13,28,0
USER_37582,Pro,9,26,52,103,3,3,0
USER_37583,Pro,12,22,57,103,2,6,1
USER_37584,Pro,4,30,37,102,3,1,0
USER_37585,Pro,7,23,0,0,3,6,0
USER_37586,Pro,10,29,40,119,0,5,0
USER_37587,Enterprise,18,72,176,2471,12,32,0
USER_37588,Enterprise,19,62,158,2560,7,22,0
USER_37589,Pro,8,24,46,76,1,6,0
USER_37590,Pro,14,28,56,101,0,5,0
USER_37591,Pro,9,23,47,100,6,9,0
USER_37592,Pro,6,24,65,114,3,6,0
USER_37593,Enterprise,30,0,129,2523,11,28,1
USER_37594,Enterprise,17,62,142,2472,7,25,0
USER_37595,Pro,8,28,37,81,3,2,0
USER_37596,Pro,4,30,43,101,3,3,0
USER_37597,Pro,6,31,68,88,0,1,0
USER_37598,Pro,9,22,48,87,2,5,0
USER_37599,Pro,12,34,53,102,4,3,0
USER_37600,Pro,7,22,57,83,0,4,1
USER_37601,Enterprise,27,69,158,2482,11,27,0
USER_37602,Pro,8,24,38,104,2,9,0
USER_37603,Enterprise,24,69,135,2540,10,20,0
USER_37604,Pro,5,26,39,95,0,5,0
USER_37605,Enterprise,16,50,155,2533,8,25,0
USER_37606,Enterprise,22,61,152,2507,9,31,0
USER_37607,Pro,8,21,46,95,0,11,0
USER_37608,Pro,0,24,55,93,1,5,1
USER_37609,Enterprise,17,54,150,2464,12,24,0
USER_37610,Pro,10,0,50,102,3,8,0
USER_37611,Pro,4,34,47,115,3,5,0
USER_37612,Enterprise,24,58,172,2502,0,28,0
USER_37613,Pro,8,30,56,99,1,6,0
USER_37614,Pro,13,33,40,110,3,3,0
USER_37615,Pro,7,30,50,103,0,0,0
USER_37616,Pro,5,14,63,93,4,3,0
USER_37617,Pro,9,0,62,100,1,2,0
USER_37618,Pro,12,23,43,107,2,4,0
USER_37619,Enterprise,25,47,155,2490,6,25,0
USER_37620,Pro,7,22,48,104,1,5,0
USER_37621,Pro,9,27,58,101,3,7,0
USER_37622,Pro,9,31,45,90,2,7,0
USER_37623,Enterprise,23,73,164,2430,9,28,0
USER_37624,Pro,14,28,46,107,6,4,0
USER_37625,Enterprise,16,63,156,2466,14,27,0
USER_37626,Pro,6,28,54,84,5,4,0
USER_37627,Pro,9,26,41,100,2,0,0
USER_37628,Pro,9,22,49,107,2,7,0
USER_37629,Pro,10,32,41,97,6,4,0
USER_37630,Pro,8,35,49,115,2,2,0
USER_37631,Enterprise,24,74,136,2551,8,32,0
USER_37632,Enterprise,25,0,146,2512,10,24,0
USER_37633,Pro,10,25,61,108,1,6,0
USER_37634,Pro,8,21,39,107,0,6,0
USER_37635,Enterprise,22,67,176,2512,11,30,0
USER_37636,Pro,0,35,41,104,1,10,0
USER_37637,Pro,7,30,61,95,3,5,1
USER_37638,Pro,6,26,42,106,4,7,0
USER_37639,Pro,7,21,50,91,2,5,1
USER_37640,Pro,10,16,41,96,3,0,0
USER_37641,Pro,7,23,53,95,2,7,1
USER_37642,Pro,6,20,57,97,7,6,0
USER_37643,Enterprise,12,49,143,2506,6,32,0
USER_37644,Pro,12,26,52,95,4,2,0
USER_37645,Pro,10,30,49,104,3,3,0
USER_37646,Pro,6,23,52,105,0,0,1
USER_37647,Enterprise,20,42,140,2444,10,39,0
USER_37648,Pro,4,26,53,102,0,6,0
USER_37649,Pro,4,26,42,110,4,5,0
USER_37650,Pro,6,29,43,86,1,7,0
USER_37651,Pro,9,21,54,98,0,5,0
USER_37652,Pro,12,32,58,86,1,6,0
USER_37653,Pro,6,33,43,105,1,3,0
USER_37654,Pro,7,25,47,111,2,3,0
USER_37655,Enterprise,12,63,0,0,14,34,0
USER_37656,Pro,8,19,45,103,1,3,0
USER_37657,Enterprise,21,72,142,2521,8,39,0
USER_37658,Pro,4,24,48,112,4,2,0
USER_37659,Pro,11,17,65,111,2,6,0
USER_37660,Enterprise,16,63,165,2512,9,34,0
USER_37661,Enterprise,23,57,175,0,16,25,1
USER_37662,Pro,12,0,49,95,2,3,0
USER_37663,Pro,9,21,41,107,1,2,0
USER_37664,Enterprise,19,63,166,2496,16,43,0
USER_37665,Pro,11,0,50,110,1,7,0
USER_37666,Pro,0,28,43,112,0,6,0
USER_37667,Pro,5,23,0,93,3,7,0
USER_37668,Pro,3,29,47,94,2,5,0
USER_37669,Pro,6,29,51,93,0,6,0
USER_37670,Enterprise,25,66,143,2452,13,29,0
USER_37671,Pro,10,28,63,83,2,2,0
USER_37672,Enterprise,22,46,0,2408,11,28,0
USER_37673,Pro,11,21,55,118,2,0,0
USER_37674,Pro,9,23,51,92,4,2,0
USER_37675,Pro,11,24,55,101,0,3,1
USER_37676,Enterprise,18,58,160,2487,13,21,0
USER_37677,Pro,6,26,46,108,5,2,0
USER_37678,Pro,8,21,42,115,4,7,0
USER_37679,Enterprise,26,56,159,2476,10,27,0
USER_37680,Enterprise,20,47,145,2525,8,24,0
USER_37681,Pro,9,20,42,96,3,6,0
USER_37682,Enterprise,20,56,0,2654,12,0,0
USER_37683,Enterprise,0,60,148,2554,9,36,0
USER_37684,Pro,8,26,42,105,1,11,0
USER_37685,Pro,4,21,52,95,3,7,0
USER_37686,Pro,12,33,45,91,3,4,0
USER_37687,Pro,5,33,34,101,4,5,0
USER_37688,Enterprise,25,56,145,2588,13,27,0
USER_37689,Pro,6,20,41,109,3,0,0
USER_37690,Enterprise,22,65,145,2548,11,34,0
USER_37691,Enterprise,18,75,145,2501,9,0,0
USER_37692,Pro,3,18,42,86,2,3,0
USER_37693,Enterprise,21,65,150,2478,11,28,0
USER_37694,Enterprise,25,53,140,2464,7,29,0
USER_37695,Pro,3,33,39,104,1,6,0
USER_37696,Enterprise,29,60,149,2457,5,34,0
USER_37697,Enterprise,14,67,132,2488,9,0,0
USER_37698,Pro,5,22,49,93,0,6,0
USER_37699,Enterprise,21,62,152,2497,19,28,0
USER_37700,Pro,0,17,54,102,1,6,0
USER_37701,Pro,15,20,62,90,2,6,0
USER_37702,Enterprise,33,52,168,2477,12,23,1
USER_37703,Enterprise,31,50,168,2552,8,0,0
USER_37704,Enterprise,20,59,150,2418,10,24,0
USER_37705,Pro,4,28,44,102,2,4,0
USER_37706,Pro,0,23,59,111,0,6,0
USER_37707,Pro,6,28,40,97,2,9,1
USER_37708,Pro,4,21,37,87,0,4,0
USER_37709,Pro,10,21,53,100,3,4,0
USER_37710,Enterprise,16,73,171,2493,10,26,0
USER_37711,Pro,7,26,60,110,2,2,0
USER_37712,Pro,7,30,58,97,1,6,0
USER_37713,Pro,8,19,50,101,0,4,0
USER_37714,Pro,8,30,49,103,4,6,0
USER_37715,Pro,7,21,51,86,2,3,0
USER_37716,Pro,0,29,52,106,1,7,0
USER_37717,Pro,6,30,52,103,2,6,0
USER_37718,Pro,7,22,46,114,2,3,0
USER_37719,Pro,10,18,41,100,3,5,1
USER_37720,Pro,7,26,58,101,0,2,1
USER_37721,Pro,8,24,51,99,2,5,0
USER_37722,Pro,6,20,45,99,0,8,0
USER_37723,Enterprise,23,45,158,2559,10,28,0
USER_37724,Pro,13,36,50,103,3,5,0
USER_37725,Enterprise,16,42,159,2512,0,25,0
USER_37726,Enterprise,27,66,142,2580,0,35,0
USER_37727,Pro,7,24,45,97,1,5,0
USER_37728,Pro,7,28,0,90,1,2,1
USER_37729,Enterprise,17,59,140,2560,15,35,0
USER_37730,Pro,11,15,56,102,3,3,0
USER_37731,Pro,4,0,52,95,4,7,0
USER_37732,Pro,8,27,49,110,3,7,0
USER_37733,Pro,8,0,60,107,1,7,0
USER_37734,Enterprise,19,57,153,2489,11,36,0
USER_37735,Enterprise,18,70,177,2425,16,30,0
USER_37736,Pro,5,24,53,89,2,4,0
USER_37737,Pro,5,36,45,97,1,2,0
USER_37738,Pro,4,29,60,111,0,3,0
USER_37739,Enterprise,22,60,133,2399,8,30,0
USER_37740,Pro,0,25,58,102,2,0,0
USER_37741,Enterprise,20,53,134,2532,11,31,0
USER_37742,Pro,7,30,39,97,1,5,0
USER_37743,Enterprise,22,55,176,2484,3,30,0
USER_37744,Pro,10,23,46,110,4,3,0
USER_37745,Enterprise,19,59,153,2516,11,29,0
USER_37746,Pro,7,26,51,110,1,9,0
USER_37747,Enterprise,25,83,144,2412,14,36,0
USER_37748,Pro,4,30,47,105,5,6,0
USER_37749,Pro,10,19,0,99,1,6,0
USER_37750,Pro,11,18,38,84,2,1,1
USER_37751,Pro,0,24,57,86,2,0,0
USER_37752,Pro,5,32,48,0,2,2,1
USER_37753,Pro,8,23,58,93,2,7,0
USER_37754,Pro,13,22,42,101,2,6,0
USER_37755,Pro,0,25,49,85,0,4,0
USER_37756,Pro,12,22,45,116,3,3,0
USER_37757,Pro,9,25,44,94,4,8,0
USER_37758,Pro,6,27,49,95,2,5,0
USER_37759,Pro,6,30,52,111,3,6,0
USER_37760,Pro,7,29,47,99,2,0,0
USER_37761,Pro,8,34,46,95,3,5,1
